student_id,gender,age,math_score,reading_score,writing_score,attendance_rate,study_hours_per_week,parental_education,internet_access,lunch,test_preparation_course,average_score
5406.0,female,15.0,1.0,44.0,39.0,52.14,36.9,master,,free/reduced,none,28.0
6731.0,female,21.0,,0.0,64.0,,32.9,bachelor,,standard,completed,43.333333333333336
,male,17.0,30.0,12.0,88.0,55.38,1.5,master,yes,free/reduced,,43.333333333333336
8525.0,,15.0,8.0,21.0,70.0,,9.9,phd,no,standard,none,33.0
9905.0,female,15.0,82.0,84.0,17.0,64.81,8.8,high school,no,free/reduced,completed,61.0
,male,17.0,83.0,82.0,49.0,68.08,14.4,bachelor,no,standard,completed,71.33333333333333
10829.0,female,19.0,68.0,8.0,89.0,,2.1,bachelor,no,free/reduced,none,55.0
660.0,female,17.0,33.0,64.0,66.0,,30.9,phd,,standard,,54.333333333333336
8952.0,male,20.0,40.0,60.0,82.0,65.33,18.2,high school,no,standard,none,
8573.0,male,20.0,38.0,19.0,11.0,58.9,9.2,bachelor,,standard,none,22.666666666666668
,female,16.0,8.0,70.0,46.0,93.06,20.7,phd,yes,standard,none,41.333333333333336
9089.0,female,19.0,65.0,63.0,97.0,69.84,7.5,bachelor,,free/reduced,none,75.0
9636.0,male,,97.0,86.0,36.0,91.89,15.7,phd,no,free/reduced,completed,73.0
4193.0,female,17.0,62.0,47.0,44.0,53.45,8.3,,,standard,completed,
586.0,male,18.0,82.0,20.0,7.0,66.24,39.6,master,yes,free/reduced,none,36.333333333333336
8208.0,female,21.0,60.0,47.0,25.0,66.65,35.8,phd,,standard,completed,44.0
10362.0,female,21.0,8.0,92.0,50.0,54.23,20.4,phd,yes,free/reduced,completed,50.0
5257.0,female,17.0,97.0,94.0,50.0,87.68,22.8,phd,,,none,80.33333333333333
7622.0,male,18.0,56.0,,92.0,73.33,1.0,high school,,free/reduced,completed,59.0
,male,20.0,58.0,29.0,50.0,66.07,4.1,phd,,free/reduced,,45.666666666666664
7104.0,female,16.0,12.0,91.0,96.0,72.05,33.5,master,no,free/reduced,none,
9706.0,male,,77.0,82.0,60.0,56.41,35.7,high school,yes,free/reduced,none,73.0
10905.0,female,21.0,52.0,,27.0,54.3,18.0,master,,free/reduced,,33.333333333333336
6279.0,male,18.0,95.0,,8.0,55.57,26.6,phd,,free/reduced,completed,56.0
8176.0,male,16.0,84.0,94.0,54.0,53.27,16.8,,yes,free/reduced,none,77.33333333333333
4338.0,female,21.0,40.0,99.0,50.0,96.15,22.1,bachelor,yes,,none,63.0
9160.0,male,21.0,63.0,28.0,,,7.5,phd,yes,standard,none,57.666666666666664
1779.0,female,19.0,88.0,,4.0,53.53,10.8,bachelor,yes,standard,none,44.0
3930.0,female,19.0,22.0,8.0,64.0,59.07,25.0,high school,yes,free/reduced,completed,31.333333333333332
3273.0,female,21.0,93.0,89.0,4.0,66.99,29.9,bachelor,,free/reduced,none,62.0
7342.0,female,19.0,96.0,44.0,39.0,57.62,,,yes,free/reduced,none,59.666666666666664
7725.0,male,20.0,14.0,41.0,59.0,65.41,,high school,yes,free/reduced,completed,38.0
4217.0,,18.0,60.0,60.0,73.0,87.7,37.6,,,standard,none,64.33333333333333
233.0,female,,,8.0,34.0,82.64,36.3,high school,,,none,20.333333333333332
7575.0,,20.0,9.0,66.0,96.0,94.59,19.0,master,no,,none,57.0
,female,17.0,92.0,38.0,89.0,94.38,21.3,,yes,standard,none,73.0
3814.0,male,21.0,0.0,54.0,12.0,72.99,21.8,bachelor,no,standard,none,
8862.0,female,21.0,8.0,,7.0,73.55,29.5,bachelor,,standard,none,17.0
,male,18.0,76.0,67.0,93.0,79.86,1.8,master,yes,standard,completed,
2057.0,female,16.0,75.0,30.0,71.0,59.29,19.9,,yes,free/reduced,completed,58.666666666666664
6319.0,female,19.0,16.0,87.0,22.0,60.64,15.9,,yes,free/reduced,none,41.666666666666664
4662.0,male,19.0,62.0,2.0,11.0,73.21,4.3,master,yes,standard,completed,25.0
1922.0,male,21.0,49.0,96.0,60.0,51.25,27.5,master,,,,68.33333333333333
696.0,female,16.0,1.0,82.0,,,6.9,phd,no,standard,completed,28.333333333333332
2027.0,male,18.0,23.0,63.0,22.0,50.32,32.9,bachelor,no,free/reduced,none,36.0
4826.0,female,17.0,44.0,98.0,60.0,67.16,2.8,phd,no,standard,none,67.33333333333333
8601.0,male,18.0,,,30.0,62.0,,phd,,free/reduced,,24.0
8151.0,female,17.0,66.0,28.0,69.0,85.45,,high school,yes,standard,completed,54.333333333333336
315.0,male,15.0,59.0,22.0,39.0,,14.3,phd,no,standard,none,40.0
6543.0,male,16.0,,89.0,94.0,72.13,17.2,high school,yes,standard,none,71.66666666666667
9209.0,male,18.0,18.0,,100.0,91.57,35.3,phd,no,free/reduced,none,68.66666666666667
6165.0,male,21.0,31.0,,45.0,98.34,27.9,high school,yes,standard,none,39.0
9003.0,male,,38.0,25.0,57.0,52.66,29.7,bachelor,,,completed,40.0
1010.0,female,,97.0,68.0,61.0,76.6,3.0,master,no,standard,completed,75.33333333333333
,female,18.0,,32.0,54.0,90.89,11.0,,yes,,none,32.666666666666664
1043.0,,15.0,17.0,12.0,46.0,60.52,17.9,high school,no,standard,none,25.0
11968.0,male,20.0,22.0,,90.0,80.0,,bachelor,no,free/reduced,completed,38.333333333333336
10748.0,female,21.0,9.0,84.0,2.0,50.59,9.9,bachelor,yes,standard,,31.666666666666668
7650.0,male,21.0,83.0,76.0,45.0,83.5,39.9,bachelor,yes,free/reduced,none,68.0
3143.0,male,21.0,,19.0,98.0,69.57,16.9,high school,no,standard,none,47.333333333333336
8075.0,female,19.0,86.0,7.0,34.0,69.09,12.4,master,,free/reduced,completed,42.333333333333336
10267.0,male,17.0,,71.0,63.0,57.25,27.9,,yes,free/reduced,completed,68.66666666666667
,,19.0,60.0,65.0,75.0,80.82,21.2,master,yes,free/reduced,completed,66.66666666666667
1729.0,female,19.0,14.0,36.0,42.0,67.13,28.4,bachelor,yes,standard,completed,30.666666666666668
,,15.0,47.0,13.0,93.0,79.13,15.3,phd,,,completed,51.0
7376.0,female,,48.0,30.0,41.0,84.33,,,yes,free/reduced,completed,39.666666666666664
4012.0,male,18.0,73.0,75.0,72.0,78.46,21.0,high school,no,standard,none,73.33333333333333
9393.0,male,21.0,95.0,51.0,94.0,,,bachelor,,standard,none,80.0
11707.0,,16.0,17.0,71.0,,60.12,14.0,high school,no,free/reduced,none,58.0
5149.0,,21.0,61.0,9.0,,64.1,,master,no,standard,completed,52.666666666666664
10136.0,female,20.0,45.0,,43.0,56.32,9.3,master,,standard,completed,44.666666666666664
685.0,male,20.0,92.0,94.0,87.0,54.87,33.0,,yes,free/reduced,completed,91.0
8247.0,female,21.0,39.0,69.0,82.0,,32.2,,yes,free/reduced,completed,63.333333333333336
4274.0,female,16.0,2.0,,71.0,,13.8,bachelor,no,standard,completed,45.333333333333336
4904.0,male,20.0,,,41.0,62.58,1.3,master,yes,free/reduced,completed,55.666666666666664
618.0,female,16.0,30.0,70.0,80.0,74.53,35.1,,no,standard,completed,60.0
7673.0,male,21.0,9.0,0.0,72.0,86.55,7.7,,no,free/reduced,none,27.0
8000.0,male,21.0,70.0,87.0,49.0,84.44,26.1,phd,yes,standard,completed,68.66666666666667
6055.0,male,21.0,10.0,89.0,48.0,88.81,22.5,,,free/reduced,completed,49.0
2352.0,male,21.0,31.0,81.0,7.0,78.0,23.3,high school,yes,free/reduced,completed,
,,18.0,51.0,52.0,1.0,86.23,18.1,master,,standard,completed,34.666666666666664
3496.0,male,17.0,69.0,48.0,97.0,,9.5,bachelor,,,completed,71.33333333333333
10530.0,female,,34.0,25.0,5.0,51.95,,,yes,free/reduced,none,21.333333333333332
,male,19.0,28.0,38.0,21.0,,28.8,phd,yes,free/reduced,none,29.0
5783.0,female,21.0,69.0,71.0,4.0,94.73,2.1,,,standard,none,48.0
6708.0,male,15.0,93.0,93.0,6.0,98.08,,phd,,,completed,64.0
1320.0,male,16.0,62.0,74.0,0.0,90.48,1.3,bachelor,,standard,completed,45.333333333333336
5583.0,female,18.0,32.0,71.0,60.0,97.68,15.9,high school,yes,standard,none,54.333333333333336
7355.0,male,15.0,77.0,93.0,60.0,,7.8,,no,standard,completed,76.66666666666667
6944.0,,21.0,52.0,37.0,82.0,73.41,9.5,phd,,standard,completed,57.0
9982.0,female,19.0,,72.0,68.0,94.42,12.5,high school,yes,standard,completed,66.33333333333333
9031.0,male,21.0,12.0,34.0,70.0,94.0,,,no,standard,completed,38.666666666666664
7332.0,male,20.0,39.0,36.0,27.0,,11.4,,,standard,none,34.0
11740.0,female,21.0,26.0,76.0,80.0,62.04,3.0,phd,yes,free/reduced,completed,60.666666666666664
495.0,male,20.0,37.0,73.0,,77.78,,,no,standard,none,40.666666666666664
2760.0,male,19.0,37.0,56.0,92.0,56.87,9.4,bachelor,,standard,none,
5144.0,female,19.0,,91.0,10.0,76.0,,master,yes,,completed,52.0
1991.0,female,,77.0,40.0,55.0,74.57,34.1,bachelor,,standard,none,57.333333333333336
4174.0,male,20.0,37.0,69.0,85.0,61.21,34.5,phd,,standard,none,63.666666666666664
,male,16.0,62.0,,82.0,58.3,34.7,,,standard,none,80.66666666666667
785.0,female,15.0,17.0,,95.0,76.49,1.4,phd,yes,standard,none,37.333333333333336
6120.0,female,21.0,24.0,2.0,15.0,53.8,10.5,,yes,free/reduced,none,13.666666666666666
3826.0,female,21.0,64.0,29.0,28.0,65.29,29.8,,yes,free/reduced,completed,40.333333333333336
7515.0,female,15.0,24.0,92.0,48.0,57.51,35.7,bachelor,,free/reduced,none,54.666666666666664
4560.0,female,20.0,19.0,50.0,73.0,76.39,33.5,high school,,standard,completed,
6204.0,,19.0,8.0,16.0,15.0,,33.0,phd,no,free/reduced,none,13.0
11796.0,female,18.0,,79.0,49.0,78.69,3.8,phd,no,standard,none,48.666666666666664
11092.0,female,16.0,16.0,,66.0,64.77,29.1,,yes,free/reduced,completed,59.333333333333336
,male,20.0,17.0,44.0,97.0,99.63,25.2,bachelor,,free/reduced,none,52.666666666666664
10636.0,male,21.0,37.0,72.0,91.0,,39.5,master,yes,standard,none,
1414.0,female,19.0,16.0,83.0,3.0,,25.9,bachelor,no,standard,none,34.0
3123.0,female,20.0,34.0,91.0,67.0,75.27,,master,,free/reduced,completed,64.0
11494.0,female,19.0,21.0,65.0,70.0,78.65,14.2,,no,,completed,52.0
5333.0,female,16.0,,3.0,85.0,,12.5,high school,,standard,none,37.666666666666664
,male,,0.0,88.0,,50.81,17.7,high school,no,standard,none,
4116.0,male,20.0,51.0,72.0,4.0,78.39,,,,free/reduced,completed,42.333333333333336
10653.0,male,15.0,10.0,6.0,89.0,50.32,24.9,,no,standard,none,35.0
7520.0,female,17.0,,26.0,9.0,51.53,38.3,master,,free/reduced,none,30.666666666666668
1557.0,female,15.0,,76.0,18.0,68.38,7.8,phd,,free/reduced,completed,42.0
11837.0,female,21.0,63.0,,70.0,52.28,1.4,master,,free/reduced,none,58.666666666666664
6673.0,,,47.0,20.0,,97.63,36.8,,no,free/reduced,completed,38.333333333333336
3661.0,female,16.0,56.0,5.0,79.0,83.31,34.3,,,standard,none,46.666666666666664
7378.0,female,15.0,49.0,90.0,12.0,66.75,26.3,,yes,standard,none,50.333333333333336
3901.0,female,15.0,92.0,34.0,57.0,98.43,2.0,,yes,free/reduced,completed,61.0
11916.0,female,21.0,92.0,17.0,30.0,81.11,12.8,,,standard,none,46.333333333333336
1003.0,male,,83.0,71.0,33.0,75.54,34.0,phd,no,standard,none,62.333333333333336
,female,16.0,15.0,54.0,85.0,61.65,13.6,,yes,standard,none,51.333333333333336
2124.0,male,21.0,18.0,98.0,40.0,72.02,30.7,master,,standard,none,52.0
9658.0,male,18.0,84.0,74.0,99.0,56.74,20.7,bachelor,yes,standard,none,85.66666666666667
10443.0,female,19.0,36.0,5.0,75.0,65.65,2.7,,no,,completed,
11366.0,male,17.0,38.0,41.0,57.0,58.31,,phd,yes,standard,completed,45.333333333333336
416.0,male,,33.0,,97.0,92.37,20.1,bachelor,,free/reduced,completed,73.66666666666667
,female,19.0,21.0,87.0,11.0,53.17,,bachelor,yes,free/reduced,,39.666666666666664
,male,,77.0,42.0,50.0,,22.6,bachelor,yes,standard,none,56.333333333333336
6133.0,female,16.0,51.0,80.0,,50.41,37.0,high school,no,standard,completed,
9368.0,female,15.0,41.0,96.0,79.0,84.48,13.9,,no,standard,completed,72.0
8186.0,male,18.0,56.0,29.0,95.0,98.88,0.1,master,,standard,completed,60.0
5631.0,,17.0,51.0,,21.0,94.89,37.6,bachelor,,free/reduced,completed,38.333333333333336
492.0,male,17.0,48.0,14.0,71.0,87.63,13.3,master,no,standard,completed,44.333333333333336
,male,17.0,30.0,45.0,,86.49,37.3,phd,,standard,completed,
,female,,45.0,24.0,99.0,99.01,12.3,,yes,standard,completed,56.0
2524.0,female,19.0,14.0,47.0,4.0,58.74,8.8,high school,no,free/reduced,completed,21.666666666666668
3826.0,female,21.0,64.0,29.0,28.0,65.29,29.8,,yes,free/reduced,completed,40.333333333333336
9124.0,male,17.0,86.0,,14.0,62.97,4.5,high school,,standard,completed,41.666666666666664
4090.0,female,16.0,19.0,42.0,51.0,59.3,15.2,bachelor,,,none,37.333333333333336
8744.0,male,19.0,,32.0,8.0,73.9,1.0,bachelor,no,standard,completed,32.666666666666664
3052.0,male,16.0,43.0,,62.0,66.79,19.1,,,free/reduced,completed,
6861.0,male,15.0,34.0,36.0,34.0,67.27,23.4,phd,,free/reduced,completed,34.666666666666664
9499.0,female,21.0,47.0,77.0,25.0,59.34,5.8,high school,yes,standard,,49.666666666666664
11061.0,female,15.0,80.0,12.0,,75.93,,phd,,standard,none,51.666666666666664
5752.0,female,20.0,84.0,41.0,88.0,58.86,12.9,,,standard,none,71.0
3554.0,,17.0,94.0,73.0,51.0,62.53,8.0,,no,free/reduced,none,72.66666666666667
9439.0,female,15.0,67.0,45.0,13.0,82.48,21.0,high school,,standard,none,41.666666666666664
7075.0,male,18.0,29.0,52.0,96.0,86.99,2.3,phd,no,standard,completed,59.0
10642.0,,,18.0,79.0,93.0,50.39,39.3,phd,no,standard,completed,63.333333333333336
5576.0,female,18.0,,32.0,63.0,66.1,10.9,master,,free/reduced,completed,33.333333333333336
6136.0,,,14.0,52.0,100.0,63.17,1.8,bachelor,no,,none,55.333333333333336
1309.0,male,20.0,78.0,56.0,90.0,52.51,16.7,,,standard,none,74.66666666666667
1237.0,male,18.0,87.0,67.0,,60.7,8.4,master,,free/reduced,completed,66.66666666666667
5556.0,female,15.0,12.0,86.0,52.0,99.56,6.9,master,,standard,none,50.0
7284.0,male,21.0,50.0,49.0,61.0,54.56,1.5,,,standard,none,53.333333333333336
6782.0,male,21.0,90.0,42.0,,53.47,31.6,bachelor,,standard,,63.0
1107.0,male,21.0,39.0,22.0,12.0,94.59,,bachelor,no,standard,,24.333333333333332
6984.0,female,15.0,56.0,76.0,97.0,81.9,13.8,phd,no,free/reduced,completed,76.33333333333333
11111.0,female,18.0,81.0,17.0,48.0,94.13,27.9,bachelor,,standard,none,48.666666666666664
10074.0,,21.0,59.0,26.0,,,22.1,,no,free/reduced,,56.666666666666664
11830.0,male,16.0,62.0,,92.0,78.43,39.3,bachelor,yes,,completed,78.66666666666667
8832.0,male,15.0,44.0,,97.0,83.21,,phd,,standard,completed,
7215.0,female,21.0,73.0,12.0,56.0,79.27,19.9,high school,no,standard,completed,47.0
9294.0,female,19.0,8.0,18.0,28.0,95.01,6.9,,yes,free/reduced,completed,18.0
9095.0,male,20.0,48.0,26.0,19.0,76.7,24.7,master,yes,standard,completed,31.0
9997.0,male,19.0,97.0,30.0,,92.43,33.9,bachelor,yes,standard,none,59.333333333333336
4718.0,,16.0,23.0,62.0,13.0,91.73,9.0,,,free/reduced,none,32.666666666666664
6347.0,,17.0,56.0,,91.0,,,high school,yes,,completed,70.0
,female,21.0,57.0,66.0,22.0,90.01,18.0,bachelor,yes,standard,none,48.333333333333336
449.0,male,,5.0,,,93.51,10.8,,,standard,none,37.0
7023.0,male,15.0,91.0,31.0,25.0,71.64,2.6,phd,,standard,completed,49.0
8529.0,male,16.0,80.0,64.0,89.0,52.0,2.7,bachelor,,,none,77.66666666666667
,,19.0,58.0,65.0,46.0,,10.1,high school,,free/reduced,,56.333333333333336
1176.0,male,,51.0,0.0,67.0,54.43,17.3,phd,no,free/reduced,,39.333333333333336
668.0,female,17.0,79.0,11.0,51.0,78.66,27.5,bachelor,,standard,,47.0
11381.0,female,19.0,30.0,78.0,1.0,58.22,10.5,bachelor,no,free/reduced,none,36.333333333333336
8100.0,male,17.0,32.0,30.0,28.0,84.0,26.7,phd,no,standard,completed,30.0
6631.0,,15.0,96.0,60.0,66.0,,15.8,master,,free/reduced,completed,74.0
7269.0,male,19.0,96.0,68.0,,97.45,20.6,,yes,standard,none,83.0
2130.0,female,17.0,74.0,19.0,96.0,,0.4,bachelor,,free/reduced,completed,63.0
3047.0,female,,86.0,13.0,100.0,80.68,35.8,phd,,free/reduced,completed,66.33333333333333
5849.0,female,17.0,10.0,81.0,61.0,62.88,0.6,phd,yes,standard,none,50.666666666666664
4571.0,female,19.0,66.0,53.0,18.0,53.37,12.1,bachelor,no,free/reduced,,45.666666666666664
1921.0,male,20.0,80.0,23.0,75.0,98.93,9.2,bachelor,no,standard,completed,
10560.0,male,20.0,61.0,43.0,6.0,58.3,19.1,master,no,free/reduced,completed,36.666666666666664
5284.0,female,21.0,46.0,51.0,56.0,97.34,0.3,bachelor,,free/reduced,completed,51.0
,,16.0,28.0,54.0,74.0,93.36,28.0,master,no,free/reduced,completed,52.0
6518.0,female,,,93.0,74.0,80.72,33.3,phd,no,standard,completed,61.333333333333336
2053.0,female,,36.0,39.0,22.0,,20.2,master,no,free/reduced,completed,
11298.0,female,20.0,69.0,17.0,20.0,67.02,,phd,yes,,completed,35.333333333333336
1240.0,male,20.0,,21.0,26.0,79.77,22.5,,no,free/reduced,completed,35.333333333333336
3535.0,female,19.0,80.0,47.0,85.0,98.91,30.7,,no,standard,,
4898.0,male,15.0,1.0,92.0,91.0,78.24,20.3,high school,,free/reduced,none,61.333333333333336
9729.0,female,15.0,23.0,,76.0,61.69,38.4,master,no,free/reduced,completed,40.0
11577.0,,16.0,17.0,40.0,10.0,66.83,8.8,master,no,free/reduced,none,22.333333333333332
11954.0,male,21.0,94.0,8.0,25.0,,16.1,master,yes,free/reduced,completed,42.333333333333336
6368.0,male,,68.0,93.0,99.0,,19.1,phd,yes,free/reduced,completed,86.66666666666667
770.0,male,21.0,100.0,,33.0,60.14,16.9,bachelor,,free/reduced,none,62.666666666666664
8017.0,female,,78.0,61.0,30.0,67.39,20.0,bachelor,yes,,none,56.333333333333336
8240.0,male,,21.0,16.0,10.0,69.98,19.2,,yes,free/reduced,completed,15.666666666666666
3137.0,,18.0,54.0,100.0,15.0,83.95,39.7,master,,standard,none,56.333333333333336
9938.0,female,21.0,93.0,65.0,17.0,,26.4,master,,standard,completed,58.333333333333336
5903.0,,21.0,27.0,17.0,60.0,,27.4,bachelor,yes,standard,none,34.666666666666664
6448.0,female,17.0,70.0,18.0,16.0,,16.1,phd,no,free/reduced,,34.666666666666664
11384.0,,18.0,68.0,,95.0,61.89,10.1,bachelor,yes,standard,none,
666.0,male,21.0,71.0,,62.0,92.78,14.8,,,,completed,59.333333333333336
871.0,male,18.0,89.0,44.0,48.0,51.41,0.1,,,free/reduced,completed,60.333333333333336
10432.0,male,,50.0,87.0,99.0,99.16,26.5,master,yes,standard,completed,78.66666666666667
,male,18.0,,5.0,79.0,97.15,36.2,,yes,standard,completed,
8203.0,male,,67.0,15.0,35.0,88.05,,high school,,,none,39.0
7924.0,male,21.0,46.0,92.0,12.0,61.1,10.8,,,standard,completed,50.0
6166.0,female,15.0,37.0,41.0,77.0,69.53,37.9,,no,standard,completed,51.666666666666664
531.0,male,18.0,8.0,81.0,41.0,55.95,23.3,high school,no,,completed,43.333333333333336
,female,,16.0,47.0,18.0,61.38,27.0,,,free/reduced,none,27.0
168.0,male,16.0,,92.0,57.0,,32.4,,no,free/reduced,completed,71.0
,female,21.0,32.0,68.0,,66.81,32.2,,no,free/reduced,completed,43.0
6380.0,,20.0,,27.0,15.0,83.99,10.4,master,yes,standard,completed,30.0
5724.0,male,18.0,89.0,9.0,19.0,62.28,26.9,phd,yes,standard,none,39.0
4383.0,male,20.0,,13.0,35.0,95.69,30.7,,no,free/reduced,,37.0
8753.0,female,18.0,21.0,96.0,63.0,51.15,31.3,,no,standard,none,60.0
4804.0,male,19.0,35.0,94.0,17.0,81.02,16.5,bachelor,no,standard,completed,48.666666666666664
212.0,,21.0,57.0,20.0,,,,phd,no,free/reduced,none,
2279.0,male,18.0,18.0,84.0,,51.03,9.2,master,yes,free/reduced,completed,58.333333333333336
10154.0,,16.0,59.0,16.0,35.0,70.05,15.2,master,yes,standard,none,36.666666666666664
5009.0,female,19.0,23.0,,,51.42,8.8,high school,no,standard,completed,56.666666666666664
,female,18.0,34.0,80.0,65.0,95.52,0.7,bachelor,yes,free/reduced,none,59.666666666666664
8674.0,male,20.0,8.0,,68.0,76.53,36.7,phd,,free/reduced,none,32.666666666666664
8537.0,male,21.0,,79.0,,56.32,30.9,,no,free/reduced,completed,53.0
77.0,female,21.0,59.0,,17.0,,1.6,,yes,free/reduced,completed,29.333333333333332
8672.0,female,18.0,30.0,,25.0,67.79,25.7,bachelor,yes,standard,none,23.333333333333332
,male,,5.0,27.0,79.0,51.14,31.9,high school,no,free/reduced,completed,37.0
7651.0,male,19.0,,87.0,26.0,67.36,2.0,master,,free/reduced,completed,
2288.0,male,16.0,28.0,0.0,53.0,54.75,39.2,bachelor,no,standard,,27.0
3437.0,,18.0,99.0,76.0,,65.71,25.0,phd,yes,,completed,65.33333333333333
2536.0,,21.0,98.0,77.0,97.0,55.88,4.5,high school,no,free/reduced,none,90.66666666666667
5819.0,male,16.0,38.0,42.0,93.0,,5.7,,no,standard,none,57.666666666666664
3652.0,male,16.0,38.0,73.0,42.0,79.36,9.6,,,free/reduced,completed,51.0
1137.0,male,18.0,40.0,50.0,58.0,65.04,32.5,,,free/reduced,completed,49.333333333333336
2174.0,female,,76.0,,63.0,58.69,10.0,bachelor,yes,,none,74.0
10987.0,male,16.0,100.0,56.0,89.0,55.16,28.6,,yes,free/reduced,none,81.66666666666667
,male,15.0,37.0,26.0,71.0,69.34,36.1,bachelor,yes,standard,completed,44.666666666666664
11581.0,female,18.0,1.0,63.0,100.0,84.79,31.4,bachelor,,free/reduced,none,54.666666666666664
6864.0,male,19.0,0.0,,30.0,91.76,28.6,,,free/reduced,completed,11.0
10234.0,female,17.0,61.0,29.0,11.0,52.65,12.8,phd,yes,free/reduced,none,33.666666666666664
9516.0,female,20.0,76.0,,70.0,95.46,8.3,,,standard,completed,81.0
9887.0,male,15.0,55.0,67.0,91.0,84.79,33.1,master,,standard,none,71.0
11189.0,male,18.0,80.0,30.0,48.0,78.91,32.4,high school,,free/reduced,none,52.666666666666664
,female,21.0,17.0,64.0,97.0,79.06,18.9,phd,,standard,completed,59.333333333333336
11995.0,female,17.0,52.0,4.0,56.0,79.75,5.0,high school,yes,standard,completed,37.333333333333336
860.0,male,20.0,12.0,26.0,59.0,,38.5,phd,no,standard,,32.333333333333336
2005.0,female,17.0,5.0,67.0,62.0,56.69,3.2,master,,free/reduced,completed,44.666666666666664
5766.0,female,16.0,94.0,45.0,86.0,,33.8,phd,no,free/reduced,completed,
,male,18.0,46.0,61.0,69.0,,34.4,phd,yes,free/reduced,completed,58.666666666666664
,,15.0,45.0,52.0,40.0,68.42,27.7,master,no,free/reduced,none,45.666666666666664
,female,21.0,86.0,11.0,91.0,,9.6,phd,,standard,completed,62.666666666666664
6386.0,male,17.0,28.0,22.0,20.0,53.99,19.0,high school,,free/reduced,completed,
9023.0,male,21.0,15.0,6.0,66.0,97.03,24.7,,yes,standard,completed,
5531.0,female,16.0,74.0,75.0,48.0,78.26,23.9,phd,yes,free/reduced,none,65.66666666666667
3771.0,female,,9.0,4.0,66.0,84.26,34.6,master,no,free/reduced,completed,26.333333333333332
4760.0,female,,53.0,42.0,0.0,63.37,38.1,,yes,standard,completed,31.666666666666668
10018.0,male,16.0,76.0,16.0,17.0,77.97,16.7,phd,no,standard,completed,36.333333333333336
5114.0,female,20.0,10.0,,83.0,63.52,31.6,master,no,free/reduced,completed,
5148.0,male,19.0,60.0,,31.0,77.77,21.7,phd,yes,free/reduced,completed,35.666666666666664
8348.0,female,17.0,34.0,41.0,70.0,96.99,21.4,,,free/reduced,none,48.333333333333336
2582.0,male,15.0,61.0,,12.0,54.77,,bachelor,yes,free/reduced,,34.0
,,18.0,83.0,6.0,72.0,80.0,28.4,,,standard,completed,53.666666666666664
663.0,male,17.0,89.0,20.0,,50.77,14.7,phd,yes,standard,completed,54.0
3749.0,male,19.0,86.0,98.0,44.0,77.79,27.8,high school,,standard,none,76.0
11303.0,male,16.0,96.0,71.0,55.0,70.53,0.4,bachelor,,standard,none,74.0
